"","ART_NUM","ART_START","ART_END","WORDS","DATE"
"9835",9835,592012,592075,680,18340
"9836",9836,592076,592138,549,18340
"9837",9837,592139,592210,528,18341
"9838",9838,592211,592286,696,18341
"9839",9839,592287,592353,689,18341
"9840",9840,592354,592420,386,18341
"9841",9841,592421,592455,134,18342
"9842",9842,592456,592514,703,18342
"9843",9843,592515,592559,213,18343
"9844",9844,592560,592629,616,18343
"9845",9845,592630,592689,492,18343
"9846",9846,592690,592766,674,18343
"9847",9847,592767,592832,460,18343
"9848",9848,592833,592900,566,18343
"9849",9849,592901,592983,739,18343
"9850",9850,592984,593060,823,18343
"9851",9851,593061,593129,726,18343
"9852",9852,593130,593170,203,18344
"9853",9853,593171,593219,415,18344
"9854",9854,593220,593291,611,18344
"9855",9855,593292,593375,781,18344
"9856",9856,593376,593451,764,18344
"9857",9857,593452,593518,723,18344
"9858",9858,593519,593579,469,18344
"9859",9859,593580,593629,103,18344
"9860",9860,593630,593702,572,18344
"9861",9861,593703,593796,833,18344
"9862",9862,593797,593860,397,18344
"9863",9863,593861,593921,409,18345
"9864",9864,593922,593972,300,18345
"9865",9865,593973,594023,420,18345
"9866",9866,594024,594075,929,18345
"9867",9867,594076,594139,474,18345
"9868",9868,594140,594206,473,18345
"9869",9869,594207,594250,119,18345
"9870",9870,594251,594315,634,18345
"9871",9871,594316,594374,481,18346
"9872",9872,594375,594425,428,18346
"9873",9873,594426,594483,450,18346
"9874",9874,594484,594548,712,18346
"9875",9875,594549,594617,815,18346
"9876",9876,594618,594684,891,18346
"9877",9877,594685,594766,628,18346
"9878",9878,594767,594826,436,18347
"9879",9879,594827,594885,869,18347
"9880",9880,594886,594958,702,18347
"9881",9881,594959,595020,376,18347
"9882",9882,595021,595092,444,18347
"9883",9883,595093,595158,543,18348
"9884",9884,595159,595220,875,18348
"9885",9885,595221,595279,601,18349
"9886",9886,595280,595312,107,18349
"9887",9887,595313,595349,223,18349
"9888",9888,595350,595398,273,18349
"9889",9889,595399,595516,1266,18349
"9890",9890,595517,595575,409,18350
"9891",9891,595576,595654,623,18350
"9892",9892,595655,595733,948,18350
"9893",9893,595734,595801,596,18350
"9894",9894,595802,595841,307,18350
"9895",9895,595842,595902,402,18350
"9896",9896,595903,596025,1286,18350
"9897",9897,596026,596096,617,18351
"9898",9898,596097,596170,856,18351
"9899",9899,596171,596244,860,18351
"9900",9900,596245,596292,327,18351
"9901",9901,596293,596358,643,18351
"9902",9902,596359,596442,630,18351
"9903",9903,596443,596515,601,18351
"9904",9904,596516,596568,508,18352
"9905",9905,596569,596628,448,18352
"9906",9906,596629,596675,441,18352
"9907",9907,596676,596737,419,18352
"9908",9908,596738,596818,872,18352
"9909",9909,596819,596867,318,18352
"9910",9910,596868,596908,208,18353
"9911",9911,596909,596951,172,18353
"9912",9912,596952,597028,592,18353
"9913",9913,597029,597087,577,18353
"9914",9914,597088,597142,453,18353
"9915",9915,597143,597207,451,18353
"9916",9916,597208,597289,623,18353
"9917",9917,597290,597344,452,18353
"9918",9918,597345,597412,545,18353
"9919",9919,597413,597465,402,18354
"9920",9920,597466,597530,613,18354
"9921",9921,597531,597586,716,18354
"9922",9922,597587,597665,770,18354
"9923",9923,597666,597716,726,18354
"9924",9924,597717,597773,531,18354
"9925",9925,597774,597835,521,18355
"9926",9926,597836,597893,696,18355
"9927",9927,597894,597945,378,18355
"9928",9928,597946,598017,631,18355
"9929",9929,598018,598094,830,18356
"9930",9930,598095,598139,341,18357
"9931",9931,598140,598214,658,18357
"9932",9932,598215,598265,363,18358
"9933",9933,598266,598334,736,18358
"9934",9934,598335,598409,573,18358
"9935",9935,598410,598460,426,18358
"9936",9936,598461,598523,489,18358
"9937",9937,598524,598590,1109,18358
"9938",9938,598591,598663,739,18358
"9939",9939,598664,598743,667,18358
"9940",9940,598744,598793,343,18358
"9941",9941,598794,598867,819,18358
"9942",9942,598868,598908,335,18358
"9943",9943,598909,598981,578,18358
"9944",9944,598982,599028,239,18359
"9945",9945,599029,599088,468,18359
"9946",9946,599089,599143,472,18359
"9947",9947,599144,599190,305,18359
"9948",9948,599191,599258,1092,18359
"9949",9949,599259,599330,465,18359
"9950",9950,599331,599394,439,18359
"9951",9951,599395,599472,559,18359
"9952",9952,599473,599518,161,18359
"9953",9953,599519,599563,246,18359
"9954",9954,599564,599628,462,18360
"9955",9955,599629,599677,339,18360
"9956",9956,599678,599724,293,18360
"9957",9957,599725,599801,567,18360
"9958",9958,599802,599866,463,18360
"9959",9959,599867,599941,758,18360
"9960",9960,599942,599988,226,18360
"9961",9961,599989,600046,477,18360
"9962",9962,600047,600111,467,18360
"9963",9963,600112,600172,537,18360
"9964",9964,600173,600215,260,18360
"9965",9965,600216,600268,386,18361
"9966",9966,600269,600327,380,18361
"9967",9967,600328,600395,592,18361
"9968",9968,600396,600456,518,18361
"9969",9969,600457,600515,471,18361
"9970",9970,600516,600590,884,18361
"9971",9971,600591,600642,345,18361
"9972",9972,600643,600692,260,18361
"9973",9973,600693,600744,313,18361
"9974",9974,600745,600826,574,18361
"9975",9975,600827,600896,476,18361
"9976",9976,600897,600980,774,18361
"9977",9977,600981,601064,897,18362
"9978",9978,601065,601128,383,18362
"9979",9979,601129,601201,597,18362
"9980",9980,601202,601267,528,18362
"9981",9981,601268,601326,758,18363
"9982",9982,601327,601383,513,18363
"9983",9983,601384,601420,207,18363
"9984",9984,601421,601488,505,18364
"9985",9985,601489,601555,378,18364
"9986",9986,601556,601645,917,18364
"9987",9987,601646,601699,759,18364
"9988",9988,601700,601763,767,18364
"9989",9989,601764,601820,458,18364
"9990",9990,601821,601877,760,18365
"9991",9991,601878,601974,938,18365
"9992",9992,601975,602035,620,18365
"9993",9993,602036,602076,178,18365
"9994",9994,602077,602129,420,18365
"9995",9995,602130,602179,375,18365
"9996",9996,602180,602260,930,18365
"9997",9997,602261,602323,481,18365
"9998",9998,602324,602380,397,18365
"9999",9999,602381,602442,589,18365
"10000",10000,602443,602531,1663,18365
"10001",10001,602532,602590,479,18366
"10002",10002,602591,602631,172,18366
"10003",10003,602632,602679,219,18366
"10004",10004,602680,602748,644,18366
"10005",10005,602749,602805,320,18366
"10006",10006,602806,602864,464,18366
"10007",10007,602865,602909,321,18366
"10008",10008,602910,602964,307,18366
"10009",10009,602965,603027,665,18366
"10010",10010,603028,603118,1920,18366
"10011",10011,603119,603180,405,18366
"10012",10012,603181,603247,592,18366
"10013",10013,603248,603315,481,18366
"10014",10014,603316,603401,939,18366
"10015",10015,603402,603458,457,18367
"10016",10016,603459,603499,348,18367
"10017",10017,603500,603542,246,18367
"10018",10018,603543,603589,299,18367
"10019",10019,603590,603644,459,18367
"10020",10020,603645,603705,426,18367
"10021",10021,603706,603747,341,18367
"10022",10022,603748,603806,430,18367
"10023",10023,603807,603869,482,18367
"10024",10024,603870,603956,956,18367
"10025",10025,603957,604017,417,18367
"10026",10026,604018,604079,468,18367
"10027",10027,604080,604151,685,18367
"10028",10028,604152,604214,537,18368
"10029",10029,604215,604258,187,18368
"10030",10030,604259,604347,1083,18368
"10031",10031,604348,604469,1112,18368
"10032",10032,604470,604543,638,18368
"10033",10033,604544,604608,563,18368
"10034",10034,604609,604674,466,18368
"10035",10035,604675,604740,502,18369
"10036",10036,604741,604801,550,18370
"10037",10037,604802,604856,336,18370
"10038",10038,604857,604917,477,18370
"10039",10039,604918,604985,503,18371
"10040",10040,604986,605066,631,18371
"10041",10041,605067,605136,465,18371
"10042",10042,605137,605204,504,18371
"10043",10043,605205,605281,1227,18372
"10044",10044,605282,605350,697,18372
"10045",10045,605351,605434,662,18372
"10046",10046,605435,605475,219,18373
"10047",10047,605476,605552,638,18373
"10048",10048,605553,605631,661,18373
"10049",10049,605632,605686,506,18373
"10050",10050,605687,605769,853,18373
"10051",10051,605770,605824,423,18373
"10052",10052,605825,605894,708,18373
"10053",10053,605895,605976,1251,18373
"10054",10054,605977,606039,544,18374
"10055",10055,606040,606082,222,18374
"10056",10056,606083,606137,422,18374
"10057",10057,606138,606204,859,18374
"10058",10058,606205,606270,498,18374
"10059",10059,606271,606352,646,18374
"10060",10060,606353,606414,496,18374
"10061",10061,606415,606472,424,18374
"10062",10062,606473,606534,471,18374
"10063",10063,606535,606580,327,18374
"10064",10064,606581,606638,418,18374
"10065",10065,606639,606702,464,18375
"10066",10066,606703,606771,726,18375
"10067",10067,606772,606830,495,18377
"10068",10068,606831,606867,222,18377
"10069",10069,606868,606931,454,18377
"10070",10070,606932,606978,320,18377
"10071",10071,606979,607039,574,18378
"10072",10072,607040,607081,336,18378
"10073",10073,607082,607134,428,18379
"10074",10074,607135,607203,699,18379
"10075",10075,607204,607289,694,18379
"10076",10076,607290,607354,491,18379
"10077",10077,607355,607419,444,18379
"10078",10078,607420,607505,635,18379
"10079",10079,607506,607562,505,18380
"10080",10080,607563,607632,685,18380
"10081",10081,607633,607687,482,18380
"10082",10082,607688,607734,272,18380
"10083",10083,607735,607800,600,18380
"10084",10084,607801,607841,339,18380
"10085",10085,607842,607909,470,18380
"10086",10086,607910,607977,452,18380
"10087",10087,607978,608047,468,18380
"10088",10088,608048,608117,557,18381
"10089",10089,608118,608200,796,18381
"10090",10090,608201,608276,706,18381
"10091",10091,608277,608325,353,18381
"10092",10092,608326,608403,739,18381
"10093",10093,608404,608481,731,18381
"10094",10094,608482,608544,609,18381
"10095",10095,608545,608612,565,18381
"10096",10096,608613,608680,564,18381
"10097",10097,608681,608744,526,18381
"10098",10098,608745,608781,128,18381
"10099",10099,608782,608820,225,18381
"10100",10100,608821,608861,323,18381
"10101",10101,608862,608904,261,18381
"10102",10102,608905,608973,677,18382
"10103",10103,608974,609027,732,18382
"10104",10104,609028,609097,570,18382
"10105",10105,609098,609144,358,18384
"10106",10106,609145,609181,174,18384
"10107",10107,609182,609223,212,18385
"10108",10108,609224,609274,427,18385
"10109",10109,609275,609328,334,18385
"10110",10110,609329,609383,361,18385
"10111",10111,609384,609459,740,18385
"10112",10112,609460,609540,868,18385
"10113",10113,609541,609605,610,18386
"10114",10114,609606,609664,743,18386
"10115",10115,609665,609721,621,18386
"10116",10116,609722,609782,534,18386
"10117",10117,609783,609857,806,18386
"10118",10118,609858,609930,630,18386
"10119",10119,609931,609997,559,18386
"10120",10120,609998,610062,582,18386
"10121",10121,610063,610144,648,18386
"10122",10122,610145,610206,387,18386
"10123",10123,610207,610274,508,18386
"10124",10124,610275,610334,366,18386
"10125",10125,610335,610414,738,18386
"10126",10126,610415,610502,884,18386
"10127",10127,610503,610583,636,18387
"10128",10128,610584,610665,821,18387
"10129",10129,610666,610737,557,18387
"10130",10130,610738,610797,487,18387
"10131",10131,610798,610866,721,18387
"10132",10132,610867,610926,491,18387
"10133",10133,610927,611015,644,18387
"10134",10134,611016,611061,215,18388
"10135",10135,611062,611120,460,18388
"10136",10136,611121,611162,304,18388
"10137",10137,611163,611225,479,18388
"10138",10138,611226,611286,439,18388
"10139",10139,611287,611374,638,18388
"10140",10140,611375,611433,432,18389
"10141",10141,611434,611495,758,18389
"10142",10142,611496,611538,295,18389
"10143",10143,611539,611589,410,18390
"10144",10144,611590,611643,358,18390
"10145",10145,611644,611698,411,18391
"10146",10146,611699,611745,385,18391
"10147",10147,611746,611820,740,18391
"10148",10148,611821,611885,434,18391
"10149",10149,611886,611927,206,18392
"10150",10150,611928,611969,355,18392
"10151",10151,611970,612011,355,18392
"10152",10152,612012,612090,873,18392
"10153",10153,612091,612149,417,18392
"10154",10154,612150,612237,763,18392
"10155",10155,612238,612300,616,18393
"10156",10156,612301,612359,652,18393
"10157",10157,612360,612405,242,18393
"10158",10158,612406,612452,238,18393
"10159",10159,612453,612517,504,18393
"10160",10160,612518,612581,461,18393
"10161",10161,612582,612633,236,18393
"10162",10162,612634,612713,622,18393
"10163",10163,612714,612767,367,18393
"10164",10164,612768,612853,890,18393
"10165",10165,612854,612944,716,18393
"10166",10166,612945,613004,361,18393
"10167",10167,613005,613061,392,18394
"10168",10168,613062,613104,243,18394
"10169",10169,613105,613161,635,18394
"10170",10170,613162,613216,465,18394
"10171",10171,613217,613269,394,18394
"10172",10172,613270,613322,422,18394
"10173",10173,613323,613400,524,18394
"10174",10174,613401,613462,356,18394
"10175",10175,613463,613519,682,18395
"10176",10176,613520,613587,562,18395
"10177",10177,613588,613671,701,18395
"10178",10178,613672,613727,370,18395
"10179",10179,613728,613775,494,18395
"10180",10180,613776,613824,405,18396
"10181",10181,613825,613893,1243,18396
"10182",10182,613894,613950,397,18396
"10183",10183,613951,614021,857,18396
"10184",10184,614022,614114,727,18396
"10185",10185,614115,614190,566,18396
"10186",10186,614191,614254,418,18397
"10187",10187,614255,614330,862,18397
"10188",10188,614331,614411,834,18397
"10189",10189,614412,614474,592,18398
"10190",10190,614475,614513,288,18398
"10191",10191,614514,614555,204,18398
"10192",10192,614556,614606,323,18399
"10193",10193,614607,614647,196,18399
"10194",10194,614648,614694,305,18399
"10195",10195,614695,614743,286,18399
"10196",10196,614744,614805,495,18399
"10197",10197,614806,614878,822,18399
"10198",10198,614879,614939,398,18399
"10199",10199,614940,614994,480,18400
"10200",10200,614995,615051,421,18400
"10201",10201,615052,615091,164,18400
"10202",10202,615092,615148,521,18400
"10203",10203,615149,615211,551,18400
"10204",10204,615212,615268,524,18400
"10205",10205,615269,615339,511,18400
"10206",10206,615340,615398,494,18401
"10207",10207,615399,615467,501,18401
"10208",10208,615468,615518,323,18401
"10209",10209,615519,615637,2424,18401
"10210",10210,615638,615689,338,18401
"10211",10211,615690,615749,537,18401
"10212",10212,615750,615795,199,18401
"10213",10213,615796,615865,555,18401
"10214",10214,615866,615906,272,18402
"10215",10215,615907,615953,321,18402
"10216",10216,615954,616012,743,18402
"10217",10217,616013,616066,331,18402
"10218",10218,616067,616110,323,18402
"10219",10219,616111,616174,390,18402
"10220",10220,616175,616219,241,18402
"10221",10221,616220,616278,503,18403
"10222",10222,616279,616341,933,18403
"10223",10223,616342,616395,334,18403
"10224",10224,616396,616459,503,18404
"10225",10225,616460,616590,3439,18404
"10226",10226,616591,616629,315,18405
"10227",10227,616630,616676,270,18405
"10228",10228,616677,616715,179,18405
"10229",10229,616716,616768,706,18405
"10230",10230,616769,616807,220,18406
"10231",10231,616808,616856,296,18406
"10232",10232,616857,616931,773,18406
"10233",10233,616932,617016,982,18406
"10234",10234,617017,617101,982,18406
"10235",10235,617102,617188,1083,18406
"10236",10236,617189,617251,891,18406
"10237",10237,617252,617320,627,18406
"10238",10238,617321,617399,705,18406
"10239",10239,617400,617449,707,18406
"10240",10240,617450,617506,587,18407
"10241",10241,617507,617545,171,18407
"10242",10242,617546,617592,381,18407
"10243",10243,617593,617637,313,18407
"10244",10244,617638,617688,453,18407
"10245",10245,617689,617753,709,18407
"10246",10246,617754,617818,711,18407
"10247",10247,617819,617875,426,18407
"10248",10248,617876,617936,438,18407
"10249",10249,617937,617992,583,18407
"10250",10250,617993,618077,733,18407
"10251",10251,618078,618191,1278,18407
"10252",10252,618192,618270,1114,18407
"10253",10253,618271,618331,487,18407
"10254",10254,618332,618392,574,18407
"10255",10255,618393,618453,568,18407
"10256",10256,618454,618501,902,18407
"10257",10257,618502,618561,401,18407
"10258",10258,618562,618638,620,18407
"10259",10259,618639,618726,727,18407
"10260",10260,618727,618775,338,18408
"10261",10261,618776,618818,274,18408
"10262",10262,618819,618873,348,18408
"10263",10263,618874,618934,806,18408
"10264",10264,618935,619011,643,18408
"10265",10265,619012,619130,1300,18408
"10266",10266,619131,619222,752,18408
"10267",10267,619223,619283,457,18408
"10268",10268,619284,619355,490,18408
"10269",10269,619356,619396,281,18409
"10270",10270,619397,619452,804,18409
"10271",10271,619453,619526,636,18409
"10272",10272,619527,619605,567,18409
"10273",10273,619606,619660,434,18409
"10274",10274,619661,619727,477,18409
"10275",10275,619728,619792,625,18409
"10276",10276,619793,619853,504,18410
"10277",10277,619854,619940,923,18410
"10278",10278,619941,620005,745,18410
"10279",10279,620006,620072,464,18410
"10280",10280,620073,620144,481,18410
"10281",10281,620145,620214,503,18411
"10282",10282,620215,620310,953,18411
"10283",10283,620311,620368,291,18411
"10284",10284,620369,620430,447,18412
"10285",10285,620431,620493,410,18412
"10286",10286,620494,620532,250,18412
"10287",10287,620533,620569,162,18412
"10288",10288,620570,620604,131,18412
"10289",10289,620605,620649,335,18412
"10290",10290,620650,620717,624,18413
"10291",10291,620718,620768,372,18413
"10292",10292,620769,620845,740,18413
"10293",10293,620846,620915,432,18413
"10294",10294,620916,620975,721,18413
"10295",10295,620976,621026,427,18414
"10296",10296,621027,621071,497,18414
"10297",10297,621072,621110,296,18414
"10298",10298,621111,621147,152,18414
"10299",10299,621148,621266,1175,18414
"10300",10300,621267,621337,818,18414
"10301",10301,621338,621408,518,18414
"10302",10302,621409,621458,394,18414
"10303",10303,621459,621522,496,18414
"10304",10304,621523,621585,513,18414
"10305",10305,621586,621691,1500,18414
"10306",10306,621692,621754,620,18414
"10307",10307,621755,621831,756,18414
"10308",10308,621832,621898,480,18414
"10309",10309,621899,621945,339,18414
"10310",10310,621946,622069,1194,18414
"10311",10311,622070,622147,836,18414
"10312",10312,622148,622203,378,18414
"10313",10313,622204,622262,584,18415
"10314",10314,622263,622309,237,18415
"10315",10315,622310,622358,636,18415
"10316",10316,622359,622511,3890,18415
"10317",10317,622512,622579,622,18415
"10318",10318,622580,622690,1524,18415
"10319",10319,622691,622768,489,18415
"10320",10320,622769,622835,498,18415
"10321",10321,622836,622917,764,18415
"10322",10322,622918,622968,434,18416
"10323",10323,622969,623007,187,18416
"10324",10324,623008,623056,451,18416
"10325",10325,623057,623120,551,18416
"10326",10326,623121,623195,664,18417
"10327",10327,623196,623266,665,18417
"10328",10328,623267,623321,376,18417
"10329",10329,623322,623384,579,18417
"10330",10330,623385,623459,839,18417
"10331",10331,623460,623530,565,18417
"10332",10332,623531,623594,914,18418
"10333",10333,623595,623624,35,18418
"10334",10334,623625,623708,850,18418
"10335",10335,623709,623776,578,18418
"10336",10336,623777,623823,296,18419
"10337",10337,623824,623858,123,18419
"10338",10338,623859,623900,325,18419
"10339",10339,623901,623968,443,18419
"10340",10340,623969,624010,327,18419
"10341",10341,624011,624055,171,18420
"10342",10342,624056,624100,185,18420
"10343",10343,624101,624137,152,18420
"10344",10344,624138,624191,311,18420
"10345",10345,624192,624245,310,18420
"10346",10346,624246,624301,413,18420
"10347",10347,624302,624352,401,18420
"10348",10348,624353,624403,393,18420
"10349",10349,624404,624449,322,18420
"10350",10350,624450,624520,447,18420
"10351",10351,624521,624577,423,18421
"10352",10352,624578,624614,165,18421
"10353",10353,624615,624667,532,18421
"10354",10354,624668,624712,517,18421
"10355",10355,624713,624768,402,18421
"10356",10356,624769,624825,404,18422
"10357",10357,624826,624870,206,18422
"10358",10358,624871,624909,148,18422
"10359",10359,624910,624974,682,18422
"10360",10360,624975,625034,458,18422
"10361",10361,625035,625091,502,18422
"10362",10362,625092,625144,310,18422
"10363",10363,625145,625219,875,18422
"10364",10364,625220,625282,477,18422
"10365",10365,625283,625345,474,18422
"10366",10366,625346,625430,723,18422
"10367",10367,625431,625505,757,18422
"10368",10368,625506,625566,475,18422
"10369",10369,625567,625627,458,18423
"10370",10370,625628,625668,194,18423
"10371",10371,625669,625729,618,18423
"10372",10372,625730,625792,586,18423
"10373",10373,625793,625837,331,18423
"10374",10374,625838,625905,469,18423
"10375",10375,625906,625980,644,18423
"10376",10376,625981,626041,779,18423
"10377",10377,626042,626098,620,18423
"10378",10378,626099,626178,743,18423
"10379",10379,626179,626248,492,18423
"10380",10380,626249,626308,375,18423
"10381",10381,626309,626396,656,18423
"10382",10382,626397,626492,731,18423
"10383",10383,626493,626560,479,18423
"10384",10384,626561,626628,484,18423
"10385",10385,626629,626695,510,18423
"10386",10386,626696,626761,481,18423
"10387",10387,626762,626844,764,18423
"10388",10388,626845,626893,335,18424
"10389",10389,626894,626940,236,18424
"10390",10390,626941,626995,717,18424
"10391",10391,626996,627066,713,18424
"10392",10392,627067,627134,850,18424
"10393",10393,627135,627212,651,18424
"10394",10394,627213,627285,467,18424
"10395",10395,627286,627359,718,18425
"10396",10396,627360,627430,855,18425
"10397",10397,627431,627467,212,18426
"10398",10398,627468,627520,452,18426
"10399",10399,627521,627585,526,18426
"10400",10400,627586,627649,561,18426
"10401",10401,627650,627702,444,18427
"10402",10402,627703,627753,357,18427
"10403",10403,627754,627828,643,18427
"10404",10404,627829,627867,338,18428
"10405",10405,627868,627906,212,18428
"10406",10406,627907,627969,604,18428
"10407",10407,627970,628018,416,18429
"10408",10408,628019,628055,176,18429
"10409",10409,628056,628094,184,18429
"10410",10410,628095,628165,790,18429
"10411",10411,628166,628228,464,18429
"10412",10412,628229,628287,759,18429
"10413",10413,628288,628341,513,18429
"10414",10414,628342,628408,511,18429
"10415",10415,628409,628485,735,18429
"10416",10416,628486,628565,609,18429
"10417",10417,628566,628604,137,18430
"10418",10418,628605,628653,392,18430
"10419",10419,628654,628722,642,18430
"10420",10420,628723,628780,406,18430
"10421",10421,628781,628831,419,18430
"10422",10422,628832,628921,747,18430
"10423",10423,628922,629003,621,18430
"10424",10424,629004,629065,763,18430
"10425",10425,629066,629137,525,18430
"10426",10426,629138,629209,589,18430
"10427",10427,629210,629259,293,18431
"10428",10428,629260,629323,717,18431
"10429",10429,629324,629389,417,18431
"10430",10430,629390,629459,646,18431
"10431",10431,629460,629513,420,18431
"10432",10432,629514,629559,113,18432
"10433",10433,629560,629632,879,18432
"10434",10434,629633,629694,503,18432
"10435",10435,629695,629737,208,18433
"10436",10436,629738,629776,244,18433
"10437",10437,629777,629823,259,18433
"10438",10438,629824,629888,799,18433
"10439",10439,629889,629964,875,18433
"10440",10440,629965,630034,785,18433
"10441",10441,630035,630092,454,18433
"10442",10442,630093,630153,432,18433
"10443",10443,630154,630226,698,18433
"10444",10444,630227,630287,429,18433
"10445",10445,630288,630348,605,18433
"10446",10446,630349,630387,192,18434
"10447",10447,630388,630462,676,18434
"10448",10448,630463,630529,633,18434
"10449",10449,630530,630584,373,18434
"10450",10450,630585,630643,495,18434
"10451",10451,630644,630698,640,18434
"10452",10452,630699,630785,644,18434
"10453",10453,630786,630846,424,18434
"10454",10454,630847,630921,612,18434
"10455",10455,630922,630964,249,18434
"10456",10456,630965,631023,432,18434
"10457",10457,631024,631083,432,18434
"10458",10458,631084,631150,470,18434
"10459",10459,631151,631217,698,18434
"10460",10460,631218,631282,730,18434
"10461",10461,631283,631349,701,18434
"10462",10462,631350,631418,359,18434
"10463",10463,631419,631500,505,18434
"10464",10464,631501,631559,503,18435
"10465",10465,631560,631624,753,18435
"10466",10466,631625,631663,164,18435
"10467",10467,631664,631716,336,18435
"10468",10468,631717,631775,436,18435
"10469",10469,631776,631842,639,18435
"10470",10470,631843,631891,359,18435
"10471",10471,631892,631960,587,18435
"10472",10472,631961,632019,493,18435
"10473",10473,632020,632081,612,18435
"10474",10474,632082,632140,494,18435
"10475",10475,632141,632208,590,18435
"10476",10476,632209,632280,733,18435
"10477",10477,632281,632339,639,18435
"10478",10478,632340,632397,741,18435
"10479",10479,632398,632466,584,18435
"10480",10480,632467,632644,2910,18435
"10481",10481,632645,632692,199,18435
"10482",10482,632693,632755,748,18435
"10483",10483,632756,632800,241,18435
"10484",10484,632801,632864,723,18435
"10485",10485,632865,632940,465,18435
"10486",10486,632941,633014,555,18435
"10487",10487,633015,633094,719,18435
"10488",10488,633095,633148,310,18435
"10489",10489,633149,633212,548,18435
"10490",10490,633213,633286,759,18435
"10491",10491,633287,633360,621,18436
"10492",10492,633361,633417,848,18436
"10493",10493,633418,633474,365,18436
"10494",10494,633475,633538,607,18436
"10495",10495,633539,633577,184,18436
"10496",10496,633578,633638,742,18436
"10497",10497,633639,633715,541,18436
"10498",10498,633716,633790,635,18436
"10499",10499,633791,633845,356,18436
"10500",10500,633846,633921,592,18436
"10501",10501,633922,634002,749,18436
"10502",10502,634003,634066,493,18436
"10503",10503,634067,634111,278,18437
"10504",10504,634112,634152,263,18437
"10505",10505,634153,634211,737,18437
"10506",10506,634212,634279,564,18437
"10507",10507,634280,634333,428,18437
"10508",10508,634334,634401,563,18437
"10509",10509,634402,634455,193,18437
"10510",10510,634456,634528,627,18437
"10511",10511,634529,634586,852,18437
"10512",10512,634587,634648,511,18437
"10513",10513,634649,634714,541,18438
"10514",10514,634715,634784,582,18438
"10515",10515,634785,634857,590,18438
"10516",10516,634858,634919,726,18438
"10517",10517,634920,634992,566,18438
"10518",10518,634993,635053,397,18439
"10519",10519,635054,635131,596,18439
"10520",10520,635132,635186,392,18440
"10521",10521,635187,635222,208,18440
"10522",10522,635223,635289,579,18441
"10523",10523,635290,635351,457,18441
"10524",10524,635352,635397,248,18441
"10525",10525,635398,635452,484,18442
"10526",10526,635453,635507,414,18442
"10527",10527,635508,635550,256,18442
"10528",10528,635551,635605,363,18442
"10529",10529,635606,635669,652,18442
"10530",10530,635670,635711,71,18442
"10531",10531,635712,635753,71,18442
"10532",10532,635754,635816,551,18442
"10533",10533,635817,635853,172,18442
"10534",10534,635854,635908,361,18443
"10535",10535,635909,635981,684,18443
"10536",10536,635982,636031,248,18443
"10537",10537,636032,636091,367,18443
"10538",10538,636092,636159,557,18443
"10539",10539,636160,636233,768,18443
"10540",10540,636234,636278,155,18444
"10541",10541,636279,636343,612,18444
"10542",10542,636344,636406,706,18444
"10543",10543,636407,636446,322,18444
"10544",10544,636447,636506,433,18444
"10545",10545,636507,636569,472,18444
"10546",10546,636570,636620,345,18444
"10547",10547,636621,636699,765,18444
"10548",10548,636700,636760,503,18445
"10549",10549,636761,636825,788,18445
"10550",10550,636826,636881,350,18445
"10551",10551,636882,636949,479,18445
"10552",10552,636950,636990,316,18445
"10553",10553,636991,637037,361,18447
"10554",10554,637038,637072,135,18447
"10555",10555,637073,637137,819,18447
"10556",10556,637138,637196,479,18448
"10557",10557,637197,637257,465,18448
"10558",10558,637258,637324,615,18448
"10559",10559,637325,637405,734,18448
"10560",10560,637406,637458,473,18448
"10561",10561,637459,637525,527,18448
"10562",10562,637526,637648,2135,18448
"10563",10563,637649,637689,265,18448
"10564",10564,637690,637732,233,18448
"10565",10565,637733,637771,164,18448
"10566",10566,637772,637810,246,18449
"10567",10567,637811,637884,714,18449
"10568",10568,637885,638016,2184,18449
"10569",10569,638017,638084,521,18449
"10570",10570,638085,638156,623,18449
"10571",10571,638157,638238,625,18449
"10572",10572,638239,638298,475,18449
"10573",10573,638299,638374,538,18449
"10574",10574,638375,638431,485,18449
"10575",10575,638432,638496,971,18449
"10576",10576,638497,638535,163,18449
"10577",10577,638536,638598,638,18450
"10578",10578,638599,638653,434,18450
"10579",10579,638654,638714,474,18450
"10580",10580,638715,638799,651,18450
"10581",10581,638800,638866,657,18450
"10582",10582,638867,638948,724,18450
"10583",10583,638949,639002,361,18450
"10584",10584,639003,639088,731,18450
"10585",10585,639089,639139,405,18450
"10586",10586,639140,639182,351,18451
"10587",10587,639183,639240,497,18451
"10588",10588,639241,639320,621,18451
"10589",10589,639321,639388,582,18451
"10590",10590,639389,639450,493,18451
"10591",10591,639451,639506,298,18451
"10592",10592,639507,639593,747,18451
"10593",10593,639594,639666,728,18452
"10594",10594,639667,639739,725,18452
"10595",10595,639740,639799,394,18452
"10596",10596,639800,639854,380,18452
"10597",10597,639855,639918,529,18452
"10598",10598,639919,639979,433,18452
"10599",10599,639980,640029,352,18452
"10600",10600,640030,640088,411,18454
"10601",10601,640089,640125,181,18454
"10602",10602,640126,640188,525,18455
"10603",10603,640189,640225,197,18455
"10604",10604,640226,640280,389,18455
"10605",10605,640281,640328,343,18455
"10606",10606,640329,640409,694,18455
"10607",10607,640410,640490,694,18455
"10608",10608,640491,640551,828,18455
